延暦十三年（甲戌）,一月※,二月,三月※,四月※,五月,六月※,七月,八月,九月※,十月,十一月,十二月,
ユリウス暦,794/2/5,3月6日,4月5日,5月4日,6月2日,7月2日,7月31日,8月30日,9月29日,10月28日,11月27日,12月27日,
延暦十四年（乙亥）,一月※,二月※,三月,四月※,五月※,六月,七月※,閏七月,八月,九月※,十月,十一月,十二月
ユリウス暦,795/1/26,2月24日,3月25日,4月24日,5月23日,6月21日,7月21日,8月19日,9月18日,10月18日,11月16日,12月16日,796/1/15
延暦十五年（丙子）,一月※,二月※,三月,四月※,五月※,六月,七月※,八月,九月※,十月,十一月,十二月,
ユリウス暦,796/2/14,3月14日,4月12日,5月12日,6月10日,7月9日,8月8日,9月6日,10月6日,11月4日,12月4日,797/1/3,
延暦十六年（丁丑）,一月※,二月,三月※,四月,五月※,六月※,七月,八月※,九月,十月※,十一月,十二月,
ユリウス暦,797/2/2,3月3日,4月2日,5月1日,5月31日,6月29日,7月28日,8月27日,9月25日,10月25日,11月23日,12月23日,
延暦十七年（戊寅）,一月,二月※,三月,四月※,五月,閏五月※,六月※,七月,八月※,九月※,十月,十一月,十二月
ユリウス暦,798/1/22,2月21日,3月22日,4月21日,5月20日,6月19日,7月18日,8月16日,9月15日,10月14日,11月12日,12月12日,799/1/11
延暦十八年（己卯）,一月※,二月,三月,四月※,五月,六月※,七月※,八月,九月※,十月,十一月※,十二月,
ユリウス暦,799/2/10,3月11日,4月10日,5月10日,6月8日,7月8日,8月6日,9月4日,10月4日,11月2日,12月2日,12月31日,
延暦十九年（庚辰）,一月※,二月,三月,四月※,五月,六月※,七月,八月※,九月,十月※,十一月,十二月※,
ユリウス暦,800/1/30,2月28日,3月29日,4月28日,5月27日,6月26日,7月25日,8月24日,9月22日,10月22日,11月20日,12月20日,
延暦二十年（辛巳）,一月,閏一月※,二月,三月※,四月,五月※,六月,七月,八月※,九月,十月※,十一月,十二月※
ユリウス暦,801/1/18,2月17日,3月18日,4月17日,5月16日,6月15日,7月14日,8月13日,9月12日,10月11日,11月10日,12月9日,802/1/8
延暦二十一年（壬午）,一月,二月※,三月※,四月,五月,六月※,七月,八月,九月※,十月,十一月※,十二月,
ユリウス暦,802/2/6,3月8日,4月6日,5月5日,6月4日,7月4日,8月2日,9月1日,10月1日,10月30日,11月29日,12月28日,
延暦二十二年（癸未）,一月※,二月,三月※,四月※,五月,六月※,七月,八月,九月※,十月,閏十月,十一月※,十二月
ユリウス暦,803/1/27,2月25日,3月27日,4月25日,5月24日,6月23日,7月22日,8月21日,9月20日,10月19日,11月18日,12月18日,804/1/16
延暦二十三年（甲申）,一月※,二月,三月※,四月※,五月,六月※,七月,八月※,九月,十月,十一月,十二月※,
ユリウス暦,804/2/15,3月15日,4月14日,5月13日,6月11日,7月11日,8月9日,9月8日,10月7日,11月6日,12月6日,805/1/5,
延暦二十四年（乙酉）,一月,二月※,三月,四月※,五月※,六月,七月※,八月※,九月,十月,十一月,十二月,
ユリウス暦,805/2/3,3月5日,4月3日,5月3日,6月1日,6月30日,7月30日,8月28日,9月26日,10月26日,11月25日,12月25日,
延暦二十五年（丙戌）,一月※,二月,三月※,四月,五月※,六月※,閏六月,七月※,八月※,九月,十月,十一月,十二月
ユリウス暦,806/1/24,2月22日,3月24日,4月22日,5月22日,6月20日,7月19日,8月18日,9月16日,10月15日,11月14日,12月14日,807/1/13
大同元年（丙戌）,一月※,二月,三月※,四月,五月※,六月※,閏六月,七月※,八月※,九月,十月,十一月,十二月
ユリウス暦,806/1/24,2月22日,3月24日,4月22日,5月22日,6月20日,7月19日,8月18日,9月16日,10月15日,11月14日,12月14日,807/1/13
大同二年（丁亥）,一月※,二月,三月※,四月,五月※,六月※,七月,八月※,九月,十月※,十一月,十二月※,
ユリウス暦,807/2/12,3月13日,4月12日,5月11日,6月10日,7月9日,8月7日,9月6日,10月5日,11月4日,12月3日,808/1/2,
大同三年（戊子）,一月,二月,三月※,四月,五月,六月※,七月※,八月,九月※,十月※,十一月,十二月,
ユリウス暦,808/1/31,3月1日,3月31日,4月29日,5月29日,6月28日,7月27日,8月25日,9月24日,10月23日,11月21日,12月21日,
大同四年（己丑）,一月※,二月,閏二月※,三月,四月,五月※,六月,七月※,八月,九月※,十月,十一月※,十二月
ユリウス暦,809/1/20,2月18日,3月20日,4月18日,5月18日,6月17日,7月16日,8月15日,9月13日,10月13日,11月11日,12月11日,810/1/9
大同五年（庚寅）,一月※,二月,三月※,四月,五月※,六月,七月,八月※,九月,十月,十一月※,十二月※,
ユリウス暦,810/2/8,3月9日,4月8日,5月7日,6月6日,7月5日,8月4日,9月3日,10月2日,11月1日,12月1日,12月30日,
弘仁元年（庚寅）,一月※,二月,三月※,四月,五月※,六月,七月,八月※,九月,十月,十一月※,十二月※,
ユリウス暦,810/2/8,3月9日,4月8日,5月7日,6月6日,7月5日,8月4日,9月3日,10月2日,11月1日,12月1日,12月30日,
弘仁二年（辛卯）,一月,二月※,三月※,四月,五月※,六月,七月,八月※,九月,十月,十一月※,十二月,閏十二月※
ユリウス暦,811/1/28,2月27日,3月28日,4月26日,5月26日,6月24日,7月24日,8月23日,9月21日,10月21日,11月20日,12月19日,812/1/18
弘仁三年（壬辰）,一月,二月※,三月※,四月,五月※,六月,七月※,八月,九月,十月,十一月※,十二月,
ユリウス暦,812/2/16,3月17日,4月15日,5月14日,6月13日,7月12日,8月11日,9月9日,10月9日,11月8日,12月8日,813/1/6,
弘仁四年（癸巳）,一月※,二月,三月※,四月※,五月,六月※,七月,八月※,九月,十月,十一月※,十二月,
ユリウス暦,813/2/5,3月6日,4月5日,5月4日,6月2日,7月2日,7月31日,8月30日,9月28日,10月28日,11月27日,12月26日,
弘仁五年（甲午）,一月,二月※,三月,四月※,五月※,六月,七月※,閏七月※,八月,九月,十月※,十一月,十二月
ユリウス暦,814/1/25,2月24日,3月25日,4月24日,5月23日,6月21日,7月21日,8月19日,9月17日,10月17日,11月16日,12月15日,815/1/14
弘仁六年（乙未）,一月,二月※,三月,四月※,五月※,六月,七月※,八月※,九月,十月※,十一月,十二月,
ユリウス暦,815/2/13,3月15日,4月13日,5月13日,6月11日,7月10日,8月9日,9月7日,10月6日,11月5日,12月4日,816/1/3,
弘仁七年（丙申）,一月,二月※,三月,四月,五月※,六月※,七月,八月※,九月※,十月,十一月,十二月※,
ユリウス暦,816/2/2,3月3日,4月1日,5月1日,5月31日,6月29日,7月28日,8月27日,9月25日,10月24日,11月23日,12月23日,
弘仁八年（丁酉）,一月,二月※,三月,四月,閏四月※,五月,六月※,七月,八月※,九月,十月※,十一月※,十二月
ユリウス暦,817/1/21,2月20日,3月21日,4月20日,5月20日,6月18日,7月18日,8月16日,9月15日,10月14日,11月13日,12月12日,818/1/10
弘仁九年（戊戌）,一月,二月※,三月,四月,五月※,六月,七月※,八月,九月※,十月,十一月※,十二月,
ユリウス暦,818/2/9,3月11日,4月9日,5月9日,6月8日,7月7日,8月6日,9月4日,10月4日,11月2日,12月2日,12月31日,
弘仁十年（己亥）,一月※,二月,三月※,四月,五月※,六月,七月※,八月,九月,十月※,十一月,十二月※,
ユリウス暦,819/1/30,2月28日,3月30日,4月28日,5月28日,6月26日,7月26日,8月24日,9月23日,10月23日,11月21日,12月21日,
弘仁十一年（庚子）,一月,閏一月,二月※,三月※,四月※,五月,六月,七月※,八月,九月,十月※,十一月,十二月※
ユリウス暦,820/1/19,2月18日,3月19日,4月17日,5月16日,6月14日,7月14日,8月13日,9月11日,10月11日,11月10日,12月9日,821/1/8
弘仁十二年（辛丑）,一月,二月※,三月※,四月,五月※,六月,七月※,八月,九月,十月※,十一月,十二月,
ユリウス暦,821/2/6,3月8日,4月6日,5月5日,6月4日,7月3日,8月2日,8月31日,9月30日,10月30日,11月28日,12月28日,
弘仁十三年（壬寅）,一月,二月※,三月※,四月※,五月,六月※,七月※,八月,九月,閏九月※,十月,十一月,十二月
ユリウス暦,822/1/27,2月26日,3月27日,4月25日,5月24日,6月23日,7月22日,8月20日,9月19日,10月19日,11月17日,12月17日,823/1/16
弘仁十四年（癸卯）,一月※,二月,三月※,四月※,五月,六月※,七月※,八月,九月,十月※,十一月,十二月,
ユリウス暦,823/2/15,3月16日,4月15日,5月14日,6月12日,7月12日,8月10日,9月8日,10月8日,11月7日,12月6日,824/1/5,
弘仁十五年（甲辰）,一月※,二月,三月,四月※,五月※,六月,七月※,八月※,九月,十月※,十一月,十二月,
ユリウス暦,824/2/4,3月4日,4月3日,5月3日,6月1日,6月30日,7月30日,8月28日,9月26日,10月26日,11月24日,12月24日,
天長元年（甲辰）,一月※,二月,三月,四月※,五月※,六月,七月※,八月※,九月,十月※,十一月,十二月,
ユリウス暦,824/2/4,3月4日,4月3日,5月3日,6月1日,6月30日,7月30日,8月28日,9月26日,10月26日,11月24日,12月24日,
天長二年（乙巳）,一月,二月※,三月,四月※,五月,六月※,七月,閏七月※,八月※,九月,十月※,十一月,十二月※
ユリウス暦,825/1/23,2月22日,3月23日,4月22日,5月21日,6月20日,7月19日,8月18日,9月16日,10月15日,11月14日,12月13日,826/1/12
天長三年（丙午）,一月,二月,三月,四月※,五月,六月※,七月,八月※,九月※,十月,十一月※,十二月,
ユリウス暦,826/2/10,3月12日,4月11日,5月11日,6月9日,7月9日,8月7日,9月6日,10月5日,11月3日,12月3日,827/1/1,
天長四年（丁未）,一月※,二月,三月,四月※,五月,六月※,七月,八月,九月※,十月,十一月※,十二月,
ユリウス暦,827/1/31,3月1日,3月31日,4月30日,5月29日,6月28日,7月27日,8月26日,9月25日,10月24日,11月23日,12月22日,
天長五年（戊申）,一月,二月※,三月※,閏三月※,四月,五月,六月※,七月,八月,九月※,十月,十一月※,十二月
ユリウス暦,828/1/21,2月20日,3月20日,4月18日,5月17日,6月16日,7月16日,8月14日,9月13日,10月13日,11月11日,12月11日,829/1/9
天長六年（己酉）,一月※,二月※,三月,四月※,五月,六月※,七月,八月,九月※,十月,十一月,十二月※,
ユリウス暦,829/2/8,3月9日,4月7日,5月7日,6月5日,7月5日,8月3日,9月2日,10月2日,10月31日,11月30日,12月30日,
天長七年（庚戌）,一月,二月※,三月※,四月,五月,六月※,七月※,八月,九月※,十月,十一月,十二月,閏十二月※
ユリウス暦,830/1/28,2月27日,3月28日,4月26日,5月26日,6月25日,7月24日,8月22日,9月21日,10月20日,11月19日,12月19日,831/1/18
天長八年（辛亥）,一月,二月※,三月※,四月,五月※,六月※,七月,八月,九月※,十月,十一月,十二月,
ユリウス暦,831/2/16,3月18日,4月16日,5月15日,6月14日,7月13日,8月11日,9月10日,10月10日,11月8日,12月8日,832/1/7,
天長九年（壬子）,一月,二月※,三月※,四月※,五月,六月※,七月※,八月,九月※,十月,十一月,十二月,
ユリウス暦,832/2/6,3月7日,4月5日,5月4日,6月2日,7月2日,7月31日,8月29日,9月28日,10月27日,11月26日,12月26日,
天長十年（癸丑）,一月※,二月,三月,四月※,五月※,六月,七月※,閏七月※,八月,九月※,十月,十一月,十二月※
ユリウス暦,833/1/25,2月23日,3月25日,4月24日,5月23日,6月21日,7月21日,8月19日,9月17日,10月17日,11月15日,12月15日,834/1/14
天長十一年（甲寅）,一月,二月,三月※,四月,五月※,六月,七月※,八月※,九月,十月※,十一月,十二月,
ユリウス暦,834/2/12,3月14日,4月13日,5月12日,6月11日,7月10日,8月9日,9月7日,10月6日,11月5日,12月4日,835/1/3,
承和元年（甲寅）,一月,二月,三月※,四月,五月※,六月,七月※,八月※,九月,十月※,十一月,十二月,
ユリウス暦,834/2/12,3月14日,4月13日,5月12日,6月11日,7月10日,8月9日,9月7日,10月6日,11月5日,12月4日,835/1/3,
承和二年（乙卯）,一月※,二月,三月※,四月,五月,六月※,七月,八月※,九月※,十月,十一月※,十二月,
ユリウス暦,835/2/2,3月3日,4月2日,5月1日,5月31日,6月30日,7月29日,8月28日,9月26日,10月25日,11月24日,12月23日,
承和三年（丙辰）,一月※,二月,三月※,四月,五月,閏五月※,六月,七月,八月※,九月,十月※,十一月※,十二月
ユリウス暦,836/1/22,2月20日,3月21日,4月19日,5月19日,6月18日,7月17日,8月16日,9月15日,10月14日,11月13日,12月12日,837/1/10
承和四年（丁巳）,一月※,二月,三月※,四月,五月※,六月,七月,八月※,九月,十月,十一月※,十二月,
ユリウス暦,837/2/9,3月10日,4月9日,5月8日,6月7日,7月6日,8月5日,9月4日,10月3日,11月2日,12月2日,12月31日,
承和五年（戊午）,一月※,二月※,三月,四月※,五月,六月※,七月,八月,九月※,十月,十一月,十二月※,
ユリウス暦,838/1/30,2月28日,3月29日,4月28日,5月27日,6月26日,7月25日,8月24日,9月23日,10月22日,11月21日,12月21日,
承和六年（己未）,一月,閏一月※,二月※,三月,四月※,五月※,六月,七月,八月※,九月,十月,十一月,十二月※
ユリウス暦,839/1/19,2月18日,3月19日,4月17日,5月17日,6月15日,7月14日,8月13日,9月12日,10月11日,11月10日,12月10日,840/1/9
承和七年（庚申）,一月,二月※,三月※,四月,五月※,六月※,七月,八月※,九月,十月,十一月,十二月※,
ユリウス暦,840/2/7,3月8日,4月6日,5月5日,6月4日,7月3日,8月1日,8月31日,9月29日,10月29日,11月28日,12月28日,
承和八年（辛酉）,一月,二月,三月※,四月※,五月,六月※,七月※,八月,九月※,閏九月,十月,十一月※,十二月
ユリウス暦,841/1/26,2月25日,3月27日,4月25日,5月24日,6月23日,7月22日,8月20日,9月19日,10月18日,11月17日,12月17日,842/1/15
承和九年（壬戌）,一月,二月,三月※,四月※,五月,六月※,七月※,八月,九月※,十月,十一月,十二月※,
ユリウス暦,842/2/14,3月16日,4月15日,5月14日,6月12日,7月12日,8月10日,9月8日,10月8日,11月6日,12月6日,843/1/5,
承和十年（癸亥）,一月,二月,三月※,四月,五月※,六月,七月※,八月※,九月,十月※,十一月,十二月※,
ユリウス暦,843/2/3,3月5日,4月4日,5月3日,6月2日,7月1日,7月31日,8月29日,9月27日,10月27日,11月25日,12月25日,
承和十一年（甲子）,一月,二月,三月※,四月,五月,六月※,七月,閏七月※,八月,九月※,十月※,十一月,十二月※
ユリウス暦,844/1/23,2月22日,3月23日,4月21日,5月21日,6月20日,7月19日,8月18日,9月16日,10月16日,11月14日,12月13日,845/1/12
承和十二年（乙丑）,一月,二月※,三月,四月,五月※,六月,七月※,八月,九月,十月※,十一月,十二月※,
ユリウス暦,845/2/10,3月12日,4月10日,5月10日,6月9日,7月8日,8月7日,9月5日,10月5日,11月4日,12月3日,846/1/2,
